#node	date	numeric date
KR006952_1	2014-11-22	2014.891781
NODE_0000716	2011-11-03	2011.839274
NODE_0000717	2012-01-25	2012.065955
KR817154_1	2014-11-03	2014.839726
NODE_0000718	2013-03-21	2013.217808
NODE_0000719	2013-04-09	2013.269147
KR817127_1	2014-08-17	2014.626027
NODE_0000720	2013-04-27	2013.320487
NODE_0000721	2013-08-28	2013.657406
KR817170_1	2014-12-11	2014.943836
KT725340_1	2014-09-23	2014.727397
NODE_0000722	2013-05-16	2013.371826
NODE_0000723	2014-01-18	2014.047996
KT725270_1	2014-10-01	2014.749315
KT725376_1	2014-09-23	2014.727397
NODE_0000724	2013-08-23	2013.642544
KR817130_1	2014-08-23	2014.642466
NODE_0000725	2014-02-15	2014.125307
KR817139_1	2014-10-10	2014.773973
KR817144_1	2014-10-19	2014.798630
NODE_0000726	2013-06-10	2013.439212
KR817128_1	2014-08-17	2014.626027
NODE_0000727	2014-01-11	2014.028511
NODE_0000728	2014-10-08	2014.769209
KR817150_1	2014-10-29	2014.826027
KR817149_1	2014-10-27	2014.820548
NODE_0000729	2014-05-04	2014.339013
NODE_0000730	2014-12-14	2014.952770
KR817098_1	2015-01-04	2015.009589
KR817096_1	2015-01-02	2015.004110
NODE_0000731	2014-05-23	2014.389473
NODE_0000732	2014-11-29	2014.911674
KR817177_1	2014-12-18	2014.963014
KR817095_1	2014-12-27	2014.987671
NODE_0000733	2014-05-23	2014.389473
KR817171_1	2014-12-14	2014.952055
NODE_0000734	2014-05-23	2014.389473
KR817175_1	2014-12-16	2014.957534
NODE_0000735	2014-05-23	2014.389473
NODE_0000736	2014-05-23	2014.389473
KR817093_1	2014-12-24	2014.979452
NODE_0000737	2014-09-25	2014.732998
KR817090_1	2014-12-20	2014.968493
KR817173_1	2014-12-15	2014.954795
NODE_0000738	2014-05-24	2014.393368
KR817094_1	2014-12-26	2014.984932
NODE_0000739	2014-06-12	2014.444707
KR817176_1	2014-12-17	2014.960274
NODE_0000740	2014-07-01	2014.496047
KR817091_1	2014-12-19	2014.965753
NODE_0000741	2014-10-16	2014.791500
KR817099_1	2015-01-04	2015.009589
KR817097_1	2015-01-02	2015.004110
NODE_0000742	2012-01-17	2012.045759
NODE_0000743	2012-02-05	2012.097098
NODE_0000744	2012-02-24	2012.148437
NODE_0000745	2014-04-14	2014.282899
KP260802_1	2014-11-12	2014.864384
NODE_0000746	2014-05-22	2014.387314
KP260800_1	2014-11-12	2014.864384
KP260801_1	2014-11-21	2014.889041
NODE_0000747	2012-09-17	2012.711584
KX009899_1	2014-09-06	2014.680822
NODE_0000748	2012-10-06	2012.762923
KT725359_1	2014-09-23	2014.727397
KT725281_1	2014-08-27	2014.653425
NODE_0000749	2012-06-10	2012.441214
KR534513_1	2014-08-14	2014.617808
NODE_0000750	2012-06-29	2012.492554
NODE_0000751	2013-10-06	2013.763982
KR534530_1	2014-09-21	2014.721918
KR534538_1	2014-10-02	2014.752055
NODE_0000752	2013-03-16	2013.202757
KR534561_1	2014-10-15	2014.787671
NODE_0000753	2013-08-10	2013.605857
KR534535_1	2014-09-25	2014.732877
NODE_0000754	2014-01-23	2014.062005
NODE_0000755	2014-03-13	2014.196697
NODE_0000756	2014-09-20	2014.719894
KR534565_1	2014-10-18	2014.795890
KR534553_1	2014-10-09	2014.771233
NODE_0000757	2014-04-01	2014.248036
KR534536_1	2014-09-25	2014.732877
NODE_0000758	2014-04-20	2014.299375
KR534568_1	2014-10-24	2014.812329
NODE_0000759	2014-05-09	2014.350715
KR534550_1	2014-10-08	2014.768493
NODE_0000760	2014-05-26	2014.397273
KR534552_1	2014-10-08	2014.768493
NODE_0000761	2014-05-26	2014.397273
KR534542_1	2014-10-04	2014.757534
KR534523_1	2014-08-29	2014.658904
NODE_0000762	2014-02-11	2014.113344
KR534518_1	2014-08-21	2014.636986
NODE_0000763	2014-02-11	2014.113344
KR534539_1	2014-10-02	2014.752055
NODE_0000764	2014-02-11	2014.113344
KR534512_1	2014-08-12	2014.612329
NODE_0000765	2014-02-11	2014.113344
KR534559_1	2014-10-14	2014.784932
NODE_0000766	2014-04-02	2014.250881
KR534563_1	2014-10-19	2014.798630
NODE_0000767	2014-04-02	2014.250881
KR534567_1	2014-10-22	2014.806849
NODE_0000768	2014-04-21	2014.302220
KR534551_1	2014-10-08	2014.768493
KR534547_1	2014-10-07	2014.765753
NODE_0000769	2012-03-08	2012.184780
NODE_0000770	2012-05-25	2012.396986
KR817123_1	2014-08-08	2014.601370
NODE_0000771	2012-06-13	2012.448325
KR817132_1	2014-08-30	2014.661644
NODE_0000772	2012-07-01	2012.499665
KR534588_1	2014-08-27	2014.653425
NODE_0000773	2012-11-13	2012.866538
NODE_0000774	2013-06-25	2013.481872
KR817137_1	2014-10-10	2014.773973
KR817136_1	2014-10-10	2014.773973
NODE_0000775	2013-01-28	2013.074186
NODE_0000776	2013-11-20	2013.886290
KR817135_1	2014-10-10	2014.773973
NODE_0000777	2013-11-29	2013.910785
KR817138_1	2014-10-10	2014.773973
KP260799_1	2014-10-23	2014.809589
NODE_0000778	2013-02-03	2013.090585
KR817134_1	2014-08-31	2014.664384
NODE_0000779	2013-09-10	2013.690558
KR817075_1	2014-09-12	2014.697260
KR817133_1	2014-08-30	2014.661644
NODE_0000780	2012-10-23	2012.808779
NODE_0000781	2014-02-23	2014.145282
KR817146_1	2014-10-23	2014.809589
KR817147_1	2014-10-23	2014.809589
NODE_0000782	2012-11-10	2012.860119
NODE_0000783	2013-03-09	2013.184152
KR817165_1	2014-12-03	2014.921918
NODE_0000784	2013-03-27	2013.235491
NODE_0000785	2013-04-15	2013.286831
KR534557_1	2014-10-11	2014.776712
NODE_0000786	2014-08-12	2014.612658
KR817169_1	2014-12-11	2014.943836
KR817166_1	2014-12-04	2014.924658
NODE_0000787	2013-09-30	2013.746516
NODE_0000788	2013-10-19	2013.797855
KR817161_1	2014-11-24	2014.897260
KR817160_1	2014-11-24	2014.897260
NODE_0000789	2014-08-19	2014.632507
KR817100_1	2015-01-11	2015.028767
KR817101_1	2015-01-14	2015.036986
NODE_0000790	2013-04-11	2013.274830
KR534575_1	2014-10-15	2014.787671
NODE_0000791	2013-04-30	2013.326170
NODE_0000792	2013-05-18	2013.377509
KR817148_1	2014-10-26	2014.817808
NODE_0000793	2013-06-06	2013.428849
KR534576_1	2014-10-16	2014.790411
NODE_0000794	2013-06-25	2013.480188
KR817141_1	2014-10-18	2014.795890
KT633510_1	2014-10-14	2014.784932
NODE_0000795	2013-05-18	2013.377509
NODE_0000796	2014-03-05	2014.172811
KR817163_1	2014-12-01	2014.916438
KR817168_1	2014-12-09	2014.938356
NODE_0000797	2013-06-08	2013.434260
KR817142_1	2014-10-18	2014.795890
KR534560_1	2014-10-14	2014.784932
NODE_0000798	2009-11-09	2009.855683
NODE_0000799	2012-03-07	2012.181842
NODE_0000800	2013-08-07	2013.598198
KT725347_1	2014-08-26	2014.650685
KR817129_1	2014-08-22	2014.639726
NODE_0000801	2012-07-15	2012.536084
KM034557_1	2014-05-27	2014.401370
NODE_0000802	2012-08-02	2012.587423
NODE_0000803	2014-05-27	2014.402085
KM233087_1	2014-06-15	2014.453425
KM233088_1	2014-06-17	2014.458904
NODE_0000804	2012-08-21	2012.638763
KT725377_1	2014-08-17	2014.626027
NODE_0000805	2012-09-09	2012.690102
KM233094_1	2014-06-15	2014.453425
NODE_0000806	2012-09-09	2012.690102
KM233054_1	2014-06-07	2014.431507
NODE_0000807	2012-09-09	2012.690102
NODE_0000808	2013-02-24	2013.148152
NODE_0000809	2013-08-31	2013.664523
KR105286_1	2014-08-12	2014.612329
KR105256_1	2014-07-21	2014.552055
NODE_0000810	2013-02-24	2013.148152
KR105255_1	2014-07-20	2014.549315
KR653263_1	2014-09-05	2014.678082
NODE_0000811	2012-09-28	2012.741441
KM233097_1	2014-06-15	2014.453425
NODE_0000812	2012-10-17	2012.792781
NODE_0000813	2013-01-19	2013.051753
MH121161_1	2014-01-01	2014.000000
KU156714_1	2014-06-18	2014.461644
NODE_0000814	2013-06-21	2013.470212
KM233044_1	2014-06-04	2014.423288
NODE_0000815	2013-07-29	2013.572891
KM034560_1	2014-05-28	2014.404110
NODE_0000816	2013-08-17	2013.626976
KR105200_1	2014-06-16	2014.456164
NODE_0000817	2013-09-03	2013.671361
KM233072_1	2014-06-14	2014.450685
NODE_0000818	2013-09-18	2013.712761
KT725360_1	2014-06-23	2014.475342
NODE_0000819	2013-09-21	2013.721359
KM233080_1	2014-06-15	2014.453425
NODE_0000820	2013-09-21	2013.721593
KT725356_1	2014-08-27	2014.653425
NODE_0000821	2013-10-08	2013.767780
KM233062_1	2014-06-11	2014.442466
NODE_0000822	2013-10-13	2013.781342
KM233085_1	2014-06-15	2014.453425
NODE_0000823	2013-11-02	2013.836027
KM233077_1	2014-06-15	2014.453425
NODE_0000824	2013-11-02	2013.836027
KM233075_1	2014-06-14	2014.450685
NODE_0000825	2013-11-02	2013.837217
KM233081_1	2014-06-15	2014.453425
NODE_0000826	2013-11-02	2013.837217
KM233078_1	2014-06-15	2014.453425
NODE_0000827	2013-11-02	2013.837217
KR105212_1	2014-06-24	2014.478082
NODE_0000828	2013-11-02	2013.837217
NODE_0000829	2013-11-08	2013.853647
KT725312_1	2014-10-18	2014.795890
NODE_0000830	2013-11-08	2013.853647
KM233055_1	2014-06-07	2014.431507
NODE_0000831	2014-02-14	2014.122101
KR817245_1	2014-07-12	2014.527397
KR817228_1	2014-06-14	2014.450685
NODE_0000832	2014-05-08	2014.348752
NODE_0000833	2014-05-28	2014.403859
KM233066_1	2014-06-13	2014.447945
KM233067_1	2014-06-15	2014.453425
NODE_0000834	2014-05-27	2014.401590
KM233068_1	2014-06-16	2014.456164
KM233065_1	2014-06-12	2014.445205
NODE_0000835	2009-11-09	2009.855683
KU042955_1	2014-12-03	2014.921918
NODE_0000836	2009-12-07	2009.931782
NODE_0000837	2012-04-16	2012.290684
KM233113_1	2014-06-18	2014.461644
NODE_0000838	2012-05-05	2012.342024
NODE_0000839	2012-05-23	2012.393363
NODE_0000840	2012-10-27	2012.821280
KR105239_1	2014-07-18	2014.543836
NODE_0000841	2013-11-16	2013.873973
KR105246_1	2014-07-18	2014.543836
NODE_0000842	2013-12-04	2013.925312
KR105305_1	2014-08-28	2014.656164
NODE_0000843	2014-03-07	2014.179784
KR653267_1	2014-08-23	2014.642466
NODE_0000844	2014-03-26	2014.231123
KR105310_1	2014-09-08	2014.686301
KR105296_1	2014-08-18	2014.628767
NODE_0000845	2012-06-11	2012.444702
KM233114_1	2014-06-20	2014.467123
NODE_0000846	2012-06-30	2012.496042
KR105231_1	2014-07-13	2014.530137
NODE_0000847	2012-06-30	2012.496042
NODE_0000848	2013-03-30	2013.243183
KR105250_1	2014-07-19	2014.546575
KR105245_1	2014-07-16	2014.538356
NODE_0000849	2012-06-30	2012.496042
KR105247_1	2014-07-18	2014.543836
NODE_0000850	2013-05-16	2013.370813
KR105233_1	2014-07-14	2014.532877
NODE_0000851	2014-06-02	2014.416553
KR105265_1	2014-08-03	2014.587671
NODE_0000852	2014-06-25	2014.481177
KR105234_1	2014-07-14	2014.532877
KR105264_1	2014-08-03	2014.587671
NODE_0000853	2013-09-18	2013.712392
NODE_0000854	2014-04-25	2014.313735
KP184503_1	2014-08-25	2014.647945
KP120616_1	2014-08-25	2014.647945
NODE_0000855	2013-10-24	2013.811489
KR105283_1	2014-08-14	2014.617808
NODE_0000856	2013-11-10	2013.859458
NODE_0000857	2013-11-29	2013.910797
KR105279_1	2014-08-12	2014.612329
NODE_0000858	2014-04-27	2014.320351
KR105243_1	2014-07-15	2014.535616
KR105272_1	2014-08-09	2014.604110
NODE_0000859	2013-11-29	2013.910797
KR105242_1	2014-07-14	2014.532877
NODE_0000860	2013-12-18	2013.962137
KR105284_1	2014-08-14	2014.617808
NODE_0000861	2014-01-05	2014.013476
KR653251_1	2014-08-22	2014.639726
NODE_0000862	2014-01-10	2014.025132
KR105278_1	2014-08-13	2014.615068
NODE_0000863	2014-01-10	2014.025132
KR653269_1	2014-09-18	2014.713699
NODE_0000864	2014-01-29	2014.077759
NODE_0000865	2014-07-23	2014.558250
KR105277_1	2014-08-12	2014.612329
KR105276_1	2014-08-11	2014.609589
NODE_0000866	2014-02-17	2014.129098
KR105230_1	2014-07-12	2014.527397
NODE_0000867	2014-03-04	2014.170129
KR105306_1	2014-08-28	2014.656164
NODE_0000868	2014-03-22	2014.221469
KR105280_1	2014-08-13	2014.615068
KR105273_1	2014-08-10	2014.606849
NODE_0000869	2009-12-07	2009.931782
NODE_0000870	2012-06-27	2012.488749
NODE_0000871	2013-01-06	2013.015396
NODE_0000872	2014-04-28	2014.322113
KM233070_1	2014-06-14	2014.450685
NODE_0000873	2014-05-18	2014.376799
KM233069_1	2014-06-12	2014.445205
KM233042_1	2014-06-03	2014.420548
NODE_0000874	2013-06-08	2013.434182
NODE_0000875	2013-09-06	2013.681197
KM233056_1	2014-06-07	2014.431507
NODE_0000876	2013-09-25	2013.732537
KM233053_1	2014-06-05	2014.426027
NODE_0000877	2013-10-14	2013.783876
KR105241_1	2014-07-09	2014.519178
NODE_0000878	2013-12-13	2013.950131
KR105222_1	2014-07-11	2014.524658
NODE_0000879	2014-01-01	2014.001470
KM233040_1	2014-06-03	2014.420548
NODE_0000880	2014-01-20	2014.052810
KR105261_1	2014-07-26	2014.565753
NODE_0000881	2014-02-08	2014.104149
KM233046_1	2014-06-06	2014.428767
NODE_0000882	2014-02-17	2014.130905
KM233064_1	2014-06-14	2014.450685
NODE_0000883	2014-02-17	2014.130905
KR105220_1	2014-07-11	2014.524658
KR006961_1	2015-02-02	2015.089041
NODE_0000884	2013-06-27	2013.485521
NODE_0000885	2014-04-21	2014.301492
KM233045_1	2014-06-04	2014.423288
NODE_0000886	2014-05-11	2014.356178
KM233089_1	2014-06-15	2014.453425
NODE_0000887	2014-05-30	2014.409758
KM233079_1	2014-06-15	2014.453425
KM233111_1	2014-06-18	2014.461644
NODE_0000888	2013-07-15	2013.536198
KM233057_1	2014-06-09	2014.436986
NODE_0000889	2013-07-16	2013.539608
KM233063_1	2014-06-12	2014.445205
NODE_0000890	2013-08-04	2013.591620
KM233039_1	2014-06-03	2014.420548
NODE_0000891	2013-08-06	2013.595494
KM233106_1	2014-06-17	2014.458904
NODE_0000892	2013-08-24	2013.645803
NODE_0000893	2014-04-06	2014.262299
KM233071_1	2014-06-12	2014.445205
NODE_0000894	2014-04-25	2014.313638
NODE_0000895	2014-05-17	2014.373033
KM233038_1	2014-06-03	2014.420548
KR105201_1	2014-06-19	2014.464384
NODE_0000896	2014-05-17	2014.373033
KM233108_1	2014-06-18	2014.461644
KM233037_1	2014-06-03	2014.420548
NODE_0000897	2013-08-26	2013.650105
KR105221_1	2014-07-10	2014.521918
NODE_0000898	2013-09-07	2013.683904
NODE_0000899	2013-10-26	2013.818956
NODE_0000900	2014-05-28	2014.404825
KM233101_1	2014-06-16	2014.456164
KM233100_1	2014-06-16	2014.456164
NODE_0000901	2013-12-26	2013.985398
KM233036_1	2014-06-02	2014.417808
KR105271_1	2014-08-05	2014.593151
NODE_0000902	2013-09-20	2013.718216
KR105225_1	2014-07-11	2014.524658
NODE_0000903	2013-09-28	2013.739869
KM233116_1	2014-06-04	2014.423288
NODE_0000904	2013-09-28	2013.739869
KR105229_1	2014-07-12	2014.527397
NODE_0000905	2013-09-28	2013.739869
KM233091_1	2014-06-15	2014.453425
NODE_0000906	2013-10-16	2013.791209
KR105214_1	2014-07-04	2014.505479
NODE_0000907	2013-10-18	2013.796674
NODE_0000908	2013-11-06	2013.848014
NODE_0000909	2014-03-01	2014.162839
KR653277_1	2014-10-27	2014.820548
KR653274_1	2014-10-11	2014.776712
NODE_0000910	2013-12-22	2013.973861
KM233082_1	2014-06-15	2014.453425
KR105238_1	2014-07-14	2014.532877
NODE_0000911	2013-10-26	2013.817229
KR653304_1	2014-11-01	2014.834247
NODE_0000912	2013-11-14	2013.868569
KR105208_1	2014-06-22	2014.472603
NODE_0000913	2013-12-02	2013.919908
KR105209_1	2014-06-24	2014.478082
NODE_0000914	2013-12-21	2013.971248
NODE_0000915	2014-05-22	2014.388387
KM233059_1	2014-06-12	2014.445205
KM233058_1	2014-06-10	2014.439726
NODE_0000916	2014-05-24	2014.393866
KM233118_1	2014-06-12	2014.445205
KM233060_1	2014-06-14	2014.450685
NODE_0000917	2012-07-16	2012.540088
NODE_0000918	2012-08-23	2012.642767
NODE_0000919	2014-04-30	2014.326176
KM233050_1	2014-06-09	2014.436986
NODE_0000920	2014-05-23	2014.390781
KM233052_1	2014-06-13	2014.447945
KM233051_1	2014-06-11	2014.442466
NODE_0000921	2012-09-11	2012.694106
KM233109_1	2014-06-18	2014.461644
NODE_0000922	2013-04-11	2013.274798
NODE_0000923	2013-12-01	2013.916863
KR074997_1	2015-01-01	2015.000000
KR074998_1	2015-01-01	2015.000000
NODE_0000924	2013-09-09	2013.689947
NODE_0000925	2013-09-28	2013.741287
KM233105_1	2014-06-17	2014.458904
NODE_0000926	2013-10-17	2013.792626
KM034552_1	2014-05-26	2014.398630
KR105219_1	2014-07-09	2014.519178
NODE_0000927	2014-01-05	2014.012420
NODE_0000928	2014-05-07	2014.347291
KM034556_1	2014-05-26	2014.398630
KM233073_1	2014-06-14	2014.450685
NODE_0000929	2014-01-24	2014.063760
KM233043_1	2014-06-03	2014.420548
NODE_0000930	2014-05-29	2014.407565
KR653300_1	2014-09-24	2014.730137
KM233107_1	2014-06-17	2014.458904
NODE_0000931	2012-08-04	2012.591428
NODE_0000932	2012-08-23	2012.642767
NODE_0000933	2012-12-04	2012.924424
NODE_0000934	2012-12-23	2012.975763
KR105218_1	2014-07-08	2014.516438
NODE_0000935	2013-01-10	2013.027102
KR105249_1	2014-07-19	2014.546575
KR653265_1	2014-08-27	2014.653425
NODE_0000936	2013-07-28	2013.572461
NODE_0000937	2014-03-31	2014.245018
KR105342_1	2014-09-25	2014.732877
NODE_0000938	2014-04-19	2014.296358
KR105343_1	2014-09-25	2014.732877
KR653233_1	2014-10-04	2014.757534
NODE_0000939	2013-08-16	2013.623801
KR653241_1	2014-08-24	2014.645205
NODE_0000940	2014-01-25	2014.066260
KR653244_1	2014-09-21	2014.721918
KR105330_1	2014-09-22	2014.724658
NODE_0000941	2013-06-23	2013.475481
NODE_0000942	2013-11-15	2013.873232
KR105210_1	2014-06-24	2014.478082
KR105224_1	2014-07-11	2014.524658
NODE_0000943	2013-07-12	2013.526820
KM233092_1	2014-06-15	2014.453425
NODE_0000944	2013-07-31	2013.578159
NODE_0000945	2014-01-01	2014.000207
KR105215_1	2014-07-06	2014.510959
KR105257_1	2014-07-21	2014.552055
NODE_0000946	2014-01-04	2014.010076
KM233047_1	2014-06-08	2014.434247
NODE_0000947	2014-01-23	2014.061416
KM233035_1	2014-06-02	2014.417808
NODE_0000948	2014-03-23	2014.223353
KM233041_1	2014-06-03	2014.420548
NODE_0000949	2014-04-12	2014.278445
KR105236_1	2014-07-13	2014.530137
NODE_0000950	2014-05-02	2014.333131
KM233083_1	2014-06-20	2014.467123
NODE_0000951	2014-05-07	2014.347082
KR105223_1	2014-07-11	2014.524658
KM233117_1	2014-06-09	2014.436986
NODE_0000952	2012-08-23	2012.642767
NODE_0000953	2013-03-27	2013.234475
KR534514_1	2014-08-15	2014.620548
NODE_0000954	2013-03-27	2013.234475
KR105244_1	2014-07-16	2014.538356
NODE_0000955	2013-03-27	2013.234475
NODE_0000956	2013-04-15	2013.285815
KR105293_1	2014-08-16	2014.623288
KR105292_1	2014-08-15	2014.620548
NODE_0000957	2014-03-17	2014.205502
NODE_0000958	2014-04-04	2014.256842
KR653296_1	2014-08-29	2014.658904
NODE_0000959	2014-04-04	2014.256842
KR653303_1	2014-09-26	2014.735616
KR105314_1	2014-09-11	2014.694521
NODE_0000960	2014-07-07	2014.514532
KR653286_1	2014-09-10	2014.691781
NODE_0000961	2014-07-07	2014.514601
KR105313_1	2014-09-11	2014.694521
KR105315_1	2014-09-11	2014.694521
NODE_0000962	2012-10-05	2012.761955
NODE_0000963	2014-04-21	2014.301910
KM233096_1	2014-06-15	2014.453425
NODE_0000964	2014-05-11	2014.356596
KM233095_1	2014-06-15	2014.453425
NODE_0000965	2014-05-26	2014.399035
KM233086_1	2014-06-15	2014.453425
KM233090_1	2014-06-15	2014.453425
NODE_0000966	2012-10-24	2012.813294
NODE_0000967	2013-08-07	2013.599040
KM233049_1	2014-05-31	2014.412329
NODE_0000968	2013-08-26	2013.650379
KR105207_1	2014-06-21	2014.469863
NODE_0000969	2013-09-14	2013.701718
KM233076_1	2014-06-14	2014.450685
KR105211_1	2014-06-25	2014.480822
NODE_0000970	2013-03-10	2013.188171
KR105248_1	2014-07-18	2014.543836
NODE_0000971	2013-03-29	2013.239510
KR105254_1	2014-07-20	2014.549315
NODE_0000972	2014-02-05	2014.098542
NODE_0000973	2014-03-17	2014.207622
KR653280_1	2014-09-16	2014.708219
KR105325_1	2014-09-16	2014.708219
NODE_0000974	2014-02-09	2014.108434
KR653305_1	2014-09-21	2014.721918
NODE_0000975	2014-02-09	2014.108434
KR653250_1	2014-09-21	2014.721918
NODE_0000976	2014-02-09	2014.108434
NODE_0000977	2014-05-14	2014.365675
KR534540_1	2014-10-02	2014.752055
KR534589_1	2014-10-04	2014.757534
NODE_0000978	2014-02-27	2014.156654
KR105311_1	2014-09-08	2014.686301
NODE_0000979	2014-02-27	2014.156654
KR653255_1	2014-10-19	2014.798630
NODE_0000980	2014-04-06	2014.261268
KR105321_1	2014-09-16	2014.708219
NODE_0000981	2014-04-25	2014.312608
NODE_0000982	2014-08-28	2014.656880
KR105324_1	2014-09-18	2014.713699
KR105320_1	2014-09-16	2014.708219
NODE_0000983	2014-05-28	2014.404006
KR105328_1	2014-09-21	2014.721918
NODE_0000984	2014-06-16	2014.455345
KR105327_1	2014-09-16	2014.708219
KR105326_1	2014-09-16	2014.708219
NODE_0000985	2009-12-07	2009.931782
NODE_0000986	2009-12-07	2009.931782
KM233093_1	2014-06-15	2014.453425
NODE_0000987	2010-02-06	2010.099791
KY426721_1	2015-01-01	2015.000000
NODE_0000988	2010-04-10	2010.273174
KU296434_1	2015-01-04	2015.009589
NODE_0000989	2010-06-03	2010.420724
NODE_0000990	2012-01-23	2012.061839
NODE_0000991	2012-09-23	2012.729351
KR105349_1	2014-09-28	2014.741096
NODE_0000992	2012-10-12	2012.780691
KR653288_1	2014-09-28	2014.741096
KR105348_1	2014-09-28	2014.741096
NODE_0000993	2012-04-07	2012.267197
NODE_0000994	2014-08-27	2014.654140
KR653297_1	2014-09-15	2014.705479
KR105319_1	2014-09-15	2014.705479
NODE_0000995	2012-04-26	2012.318536
KR653245_1	2014-11-01	2014.834247
NODE_0000996	2012-05-15	2012.369875
KR653294_1	2014-08-27	2014.653425
NODE_0000997	2012-06-03	2012.421215
KU296826_1	2015-01-05	2015.012329
NODE_0000998	2014-01-08	2014.020103
KU296341_1	2015-01-21	2015.056164
KU296465_1	2014-12-05	2014.927397
NODE_0000999	2010-06-03	2010.420724
NODE_0001000	2010-09-12	2010.697099
KU143804_1	2014-01-01	2014.000000
KU143802_1	2014-01-01	2014.000000
NODE_0001001	2010-06-03	2010.420724
NODE_0001002	2010-06-03	2010.420724
NODE_0001003	2010-06-22	2010.472063
KU143824_1	2014-01-01	2014.000000
NODE_0001004	2010-09-18	2010.714799
KU296477_1	2014-12-30	2014.995890
NODE_0001005	2012-03-08	2012.185704
NODE_0001006	2012-03-27	2012.237044
KU296350_1	2015-01-13	2015.034247
NODE_0001007	2015-01-11	2015.029483
KU296746_1	2015-01-30	2015.080822
KU296588_1	2015-01-30	2015.080822
NODE_0001008	2012-10-29	2012.827226
KU143816_1	2014-01-01	2014.000000
NODE_0001009	2014-10-21	2014.803270
KY426696_1	2015-01-01	2015.000000
NODE_0001010	2015-01-17	2015.045921
KU296447_1	2015-02-05	2015.097260
KU296427_1	2015-02-03	2015.091781
NODE_0001011	2010-06-03	2010.420724
NODE_0001012	2011-04-18	2011.293245
KU143825_1	2014-01-01	2014.000000
NODE_0001013	2011-05-06	2011.344585
KU143815_1	2014-01-01	2014.000000
NODE_0001014	2011-09-10	2011.691542
KU143819_1	2014-01-01	2014.000000
KU143808_1	2014-01-01	2014.000000
NODE_0001015	2010-06-22	2010.472063
NODE_0001016	2014-02-13	2014.118922
KU296658_1	2015-03-03	2015.168493
KU296349_1	2015-03-03	2015.168493
NODE_0001017	2014-09-05	2014.677115
KU296794_1	2015-01-06	2015.015068
NODE_0001018	2014-12-18	2014.963729
KU296758_1	2015-01-06	2015.015068
KU296376_1	2015-01-06	2015.015068
NODE_0001019	2010-06-03	2010.420724
NODE_0001020	2011-08-04	2011.589323
NODE_0001021	2014-06-20	2014.468346
NODE_0001022	2014-12-13	2014.948661
KY426688_1	2015-01-01	2015.000000
KU296823_1	2015-02-02	2015.089041
NODE_0001023	2014-07-26	2014.566764
KU296674_1	2015-02-02	2015.089041
NODE_0001024	2014-12-20	2014.967179
KU296499_1	2015-02-03	2015.091781
NODE_0001025	2015-01-12	2015.031836
KU296659_1	2015-01-31	2015.083562
KU296304_1	2015-01-31	2015.083562
NODE_0001026	2013-03-30	2013.242173
NODE_0001027	2013-12-08	2013.936313
KY426684_1	2015-01-01	2015.000000
NODE_0001028	2013-12-27	2013.987652
KU296564_1	2015-01-16	2015.042466
NODE_0001029	2014-01-27	2014.072737
KU296524_1	2015-01-29	2015.078082
KU296528_1	2015-01-11	2015.028767
NODE_0001030	2013-05-04	2013.337938
KR105341_1	2014-09-25	2014.732877
NODE_0001031	2013-05-23	2013.389278
NODE_0001032	2014-09-06	2014.681537
KR653284_1	2014-09-26	2014.735616
KR105344_1	2014-09-25	2014.732877
NODE_0001033	2013-06-10	2013.440617
KR105301_1	2014-08-22	2014.639726
NODE_0001034	2013-06-10	2013.440617
KR653293_1	2014-10-10	2014.773973
NODE_0001035	2014-01-15	2014.038576
NODE_0001036	2014-04-10	2014.272986
KR653237_1	2014-11-24	2014.897260
KR653271_1	2014-11-12	2014.864384
NODE_0001037	2014-10-22	2014.806739
KU296570_1	2015-02-03	2015.091781
NODE_0001038	2014-12-20	2014.967631
KU296698_1	2015-01-29	2015.078082
KU296687_1	2015-01-29	2015.078082
NODE_0001039	2010-06-03	2010.420724
NODE_0001040	2011-03-31	2011.246119
KU143778_1	2014-01-01	2014.000000
NODE_0001041	2011-04-19	2011.297459
NODE_0001042	2013-08-27	2013.653925
KU296815_1	2015-01-11	2015.028767
KR653282_1	2014-10-29	2014.826027
NODE_0001043	2011-12-22	2011.973126
KU143831_1	2014-01-01	2014.000000
NODE_0001044	2013-06-04	2013.422762
MF599518_1	2015-05-26	2015.398630
NODE_0001045	2013-06-23	2013.474102
KU296678_1	2015-01-20	2015.053425
NODE_0001046	2013-07-11	2013.525441
NODE_0001047	2014-12-24	2014.980167
KU296387_1	2015-01-12	2015.031507
KU296530_1	2015-01-12	2015.031507
NODE_0001048	2014-03-23	2014.223028
NODE_0001049	2014-06-04	2014.421986
KU296716_1	2015-01-16	2015.042466
NODE_0001050	2014-12-28	2014.991126
KU296331_1	2015-01-16	2015.042466
KU296655_1	2015-01-20	2015.053425
NODE_0001051	2014-04-11	2014.274368
KU296420_1	2015-01-21	2015.056164
NODE_0001052	2014-04-29	2014.325707
KU296786_1	2015-01-19	2015.050685
NODE_0001053	2015-01-14	2015.037702
KU296785_1	2015-01-31	2015.083562
KU296568_1	2015-02-02	2015.089041
NODE_0001054	2013-06-29	2013.490544
KU296835_1	2014-12-24	2014.979452
NODE_0001055	2013-09-06	2013.680641
NODE_0001056	2013-09-25	2013.731981
KY426692_1	2015-01-01	2015.000000
